539,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.81,0345360354,9780345360359,eng,224,1346,40
565,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea-Molly E. Holzschlag,4.00,0321303474,0785342303476,en-US,296,767,28
570,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.80,0321430840,9780321430847,en-US,456,540,43
576,1000 Record Covers,Michael Ochs-Patrick Javault-Ulrike Wasel,3.84,3822840858,9783822840856,mul,575,274,28
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.83,0743264460,9780743264464,eng,245,25004,1104
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.74,0743236017,9780743236010,eng,272,59646,3341
604,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.77,0965762645,9780965762649,eng,310,125,10
619,Vice (V  #8),Jane Feather,3.51,0553572490,9780553572490,eng,419,462,17
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.77,0060589469,9780060589462,eng,540,157734,6101
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley-Carol Heyer-Scott Goto,4.08,0802789471,9780802789471,en-US,32,1730,267
642,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto-Thomas J. Steele,3.72,0688060692,9780688060695,en-GB,408,271,10
643,Motorcycle Basics Techbook,John Harold Haynes,3.83,185960515X,9781859605158,eng,222,36,2
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel-Bill Gardner,3.96,1592530877,9781592530878,eng,191,27,0
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy-Hugh McLean,4.10,0451528808,9780451528803,eng,304,7123,257
656,War and Peace,Leo Tolstoy-Henry Gifford-Aylmer Maude-Louise Maude,4.11,0192833987,9780192833983,eng,1392,201919,5903
658,The Kingdom of God Is Within You,Leo Tolstoy-Constance Garnett,4.13,0486451380,9780486451381,eng,352,2256,191
661,Hunters Of Dune (Dune Chronicles  #7),Brian Herbert-Kevin J. Anderson,3.65,0340837489,9780340837481,en-GB,528,65,5
662,Atlas Shrugged,Ayn Rand-Leonard Peikoff,3.68,0452011876,9780452011878,eng,1168,311883,14267
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,0451163087,9780451163080,eng,224,2674,105
664,The Fountainhead,Ayn Rand,3.86,0452286751,9780452286757,en-US,752,1860,228
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand-Nathaniel Branden,3.50,0451163931,9780451163936,eng,176,11122,438
667,Anthem,Ayn Rand,3.63,0452281253,9780452281257,eng,105,106642,6951
668,We the Living,Ayn Rand-Leonard Peikoff,3.91,0451187849,9780451187840,eng,464,22587,1065
669,Capitalism: The Unknown Ideal,Ayn Rand-Nathaniel Branden-Alan Greenspan-Robert Hessen,3.87,0451147952,9780451147950,eng,340,3426,153
670,Letters of Ayn Rand,Ayn Rand-Michael S. Berliner-Leonard Peikoff,3.97,0452274044,9780452274044,eng,681,18,2
672,Sailing for Dummies,J.J. Isler-Peter Isler,3.94,0471791431,9780471791430,eng,416,135,6
675,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.87,0553803816,9780553803815,eng,368,602,78
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,0375755195,9780375755194,eng,192,11894,608
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.63,1592283195,9781592283194,eng,286,47,5
681,Natural Cures "They" Don't Want You to Know about,Kevin Trudeau,3.08,0975599518,9780975599518,en-US,571,1575,283
685,The Natural,Bernard Malamud-Kevin Baker,3.63,0374502005,9780374502003,eng,231,8568,639
698,Digging to America,Anne Tyler,3.55,0307263940,9780307263940,eng,277,16703,1811
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo-Bonnie Lisle,3.77,0312405545,9780312405540,eng,826,44,3
702,Modern Latin America,Thomas E. Skidmore-Peter H. Smith,3.59,019517013X,9780195170139,en-US,528,221,10
703,The Plot Against America,Philip Roth,3.75,1400079497,9781400079490,eng,391,31270,2749
706,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart-Ben Karlin-David Javerbaum-Rich Bloomquist-Steve Bodow-Tim Carvell-Eric Drysdale-J.R. Havlan-Scott Jacobson-Tom Johnson-Rob Kutner-Chris Regan-Jason Reich-Jason Ross-Stephen Colbert-Samantha Bee-Rob Corddry-Brendan Hay-Ed Helms,4.02,0713998946,9780713998948,eng,228,79299,1118
707,Naked Pictures of Famous People,Jon Stewart,3.59,0688171621,9780688171629,en-GB,164,8623,417
759,Collected Stories,Gabriel García Márquez-Gregory Rabassa-J.S. Bernstein,4.19,0060932686,9780060932688,eng,352,6132,173
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.96,1400034957,9781400034956,spa,118,7210,371
763,Cien años de soledad,Gabriel García Márquez,4.06,0307350428,9780307350428,spa,496,128,6
764,Del amor y otros demonios,Gabriel García Márquez,3.98,0307350444,9780307350442,spa,176,3958,237
765,Living to Tell the Tale,Gabriel García Márquez-Edith Grossman,3.98,140003454X,9781400034543,eng,533,390,48
766,Memoria de mis putas tristes,Gabriel García Márquez,3.59,1400095808,9781400095803,spa,112,5065,312
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,0375708111,9780375708114,eng,425,32578,1069
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon-Thanissaro Bhikkhu,4.38,086171492X,9780861714926,eng,288,32,6
787,The Mini Rough Guide to London,Rob Humphreys-Beth Chaplin-Rebecca Morrill,3.75,184353584X,9781843535843,eng,363,1,0
792,London: City Guide (Lonely Planet City Guide),Lonely Planet-Sarah Johnstone-Tom Masters,4.03,1740598318,9781740598316,eng,466,38,5
793,Best of London (Lonely Planet Best Of),Lonely Planet-Sarah Johnstone-Steve Fallon,4.09,1740594770,9781740594776,eng,128,9,0
794,London,Lonely Planet-Steve Fallon-Pat Yale,4.03,186450353X,9781864503531,eng,400,7,0
797,Lonely Planet Londres,Lonely Planet-Sarah Johnstone-Tom Masters,4.03,8408064762,9788408064763,spa,480,0,0
799,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet-Mark Honan,0.00,1740592050,9781740592055,eng,295,0,0
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.87,0618710531,9780618710539,eng,287,6560,235
816,Cryptonomicon,Neal Stephenson,4.25,0060512806,9780060512804,eng,1139,80225,4104
820,Golgotha (Cryptonomicon  #3),Neal Stephenson,4.13,2228894699,9782228894692,fre,420,5,1
821,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.11,2228894168,9782228894166,fre,418,5,0
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.25,0060733357,9780060733353,en-US,815,18790,552
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,0060593083,9780060593087,eng,927,29981,1682
824,The Cobweb,Neal Stephenson-J. Frederick George,3.61,0553383442,9780553383447,eng,448,2391,129
825,Zodiac,Neal Stephenson,3.71,0553573861,9780553573862,eng,308,14508,525
826,The Big U,Neal Stephenson,3.25,0380816032,9780380816033,en-US,308,4545,218
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson,4.19,0553380966,9780553380965,eng,499,68751,2664
828,Interface,Neal Stephenson-George F. Jewsbury-Stephen  Bury,3.67,0553383434,9780553383430,eng,640,4572,259
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.20,0060833181,9780060833183,en-US,464,1505,60
830,Snow Crash,Neal Stephenson,4.03,0553380958,9780553380958,eng,438,187493,6601
831,Snow Crash,Neal Stephenson-Joachim Körber,4.03,344245302X,9783442453023,ger,534,194,16
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington-Bill Robertie,4.15,1880685353,9781880685358,eng,450,1413,30
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington-Bill Robertie,4.23,1880685337,9781880685334,eng,381,1855,73
840,The Design of Everyday Things,Donald A. Norman,4.19,0465067107,9780465067107,eng,240,15854,1236
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.94,0465051367,9780465051366,eng,272,3536,141
842,The Psychology of Everyday Things,Donald A. Norman,4.19,0465067093,9780465067091,eng,257,258,30
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones-Diane M. Hanson-Stephen K. Ray,4.26,0898709199,9780898709193,en-GB,259,48,6
864,The Alchemist,Paulo Coelho-Alan R. Clarke-James Noel Smith,3.85,0060887966,9780060887964,eng,192,814,71
865,The Alchemist,Paulo Coelho-Alan R. Clarke-Özdemir İnce,3.85,0061122416,9780061122415,eng,197,1592632,54668
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa-Akira Watanabe,4.57,142150460X,9781421504605,eng,192,8568,141
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa-Akira Watanabe,4.56,1591169259,9781591169253,eng,192,15748,274
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa-Akira Watanabe,4.57,1421504596,9781421504599,eng,192,9621,145
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa-Akira Watanabe,4.49,1591169208,9781591169208,eng,192,103978,1326
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa-Akira Watanabe,4.55,1591169291,9781591169291,eng,200,9920,270
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho-Alan R. Clarke-Mœbius,3.85,006019250X,9780060192501,en-US,198,236,31
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa-Akira Watanabe,4.52,1591169232,9781591169239,eng,192,14101,384
874,The Kite Runner,Khaled Hosseini,4.28,0747588945,9780747588948,eng,324,1213,201
880,Pompeii,Robert   Harris,3.81,0812974611,9780812974614,eng,304,25729,1633
888,The Last Days of Pompeii,Edward Bulwer-Lytton-John Gregory Betancourt,3.59,158715739X,9781587157394,eng,360,1124,67
890,Of Mice and Men,John Steinbeck,3.86,0142000671,9780142000670,eng,112,1654353,23959
899,Of Mice and Men,John Steinbeck-Jim Taylor,3.86,0582461464,9780582461468,eng,160,2088,162
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,0060554738,9780060554736,en-US,464,19305,1510
902,The Westing Game,Ellen Raskin,4.02,014240120X,9780142401200,eng,182,134362,8278
903,The Egypt Game,Zilpha Keatley Snyder,3.82,0808553038,9780808553038,eng,215,29160,1083
929,Memoirs of a Geisha,Arthur Golden,4.10,1400096898,9781400096893,eng,503,211763,3015
930,Memoirs of a Geisha,Arthur Golden,4.10,0739326228,9780739326220,eng,434,1301305,19452
931,Memoirs of a Geisha,Arthur Golden,4.10,0099498189,9780099498186,en-US,497,2075,254
932,Memoirs of a Geisha: A Portrait of the Film,David        James-Peggy Mulloy-Rob Marshall-Arthur Golden,4.08,1557046832,9781557046833,eng,144,142,8
933,Memoirs of a Geisha,Arthur Golden,4.10,0099771519,9780099771517,eng,493,3883,425
935,Geisha of Gion,Mineko Iwasaki-Rande Brown,3.93,074343059X,9780743430593,eng,334,1438,148
936,Memoirs Of A Geisha,Arthur Golden,4.10,0007229577,9780007229574,eng,3,24,5
941,Love As A Foreign Language #5,J. Torres-Eric  Kim,3.44,1932664394,9781932664393,eng,58,9,2
944,Jungle Love,Margaret Johnson-Philip Prowse,3.37,0521750849,9780521750844,eng,95,57,6
947,First Impressions,Nora Roberts,3.74,0373510055,9780373510054,eng,250,31,3
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.71,0802415318,9780802415318,eng,0,20,4
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.88,1416524797,9781416524793,eng,736,2279854,20851
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.88,849561877X,9788495618771,spa,508,197,22
966,Angeles & Demonios,Dan Brown-Raúl Amundaray,3.88,0972859896,9780972859899,spa,18,65,7
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.82,0307277674,9780307277671,eng,489,1588890,35316
969,The Da Vinci Code,Dan Brown,3.82,076792603X,9780767926034,eng,467,1109,110
972,Da Vinci Code (Robert Langdon  #2),Dan Brown-Daniel Roche,3.82,2266144340,9782266144346,fre,744,347,14
975,Deception Point,Dan Brown,3.70,1416524800,9781416524809,eng,736,4864,410
976,Deception Point,Dan Brown,3.70,0671027387,9780671027384,eng,556,511233,6870
977,Deception Point,Dan Brown,3.70,0552151769,9780552151764,eng,585,3213,178
980,Deception Point,Dan Brown,3.70,0593055071,9780593055076,eng,448,60,4
981,حقيقة الخديعة,Dan Brown-دان براون-فايزة المنجد-محمد فداء الهاشمي,3.70,9953299072,9789953299075,ara,471,43,4
983,Deception Point,Dan Brown,3.70,1416524886,9781416524885,eng,736,87,12
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,078601606X,9780786016068,eng,383,440,39
991,Eye of the Storm (Hudson  #3),V.C. Andrews,3.82,0743409159,9780743409155,eng,368,36,5
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley-William D. Danko,4.02,0671015206,9780671015206,eng,258,56189,2373
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9781585424337,eng,320,88437,2305
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9781932429237,eng,368,44,9
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.57,0977616657,9780977616657,eng,256,170,14
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,9781563410901,en-US,288,249,16
1032,Trump: The Art of the Deal,Donald J. Trump-Tony Schwartz,3.65,0345479173,9780345479174,en-US,384,11727,856
1052,The Richest Man in Babylon,George S. Clason,4.25,0451205367,9780451205360,eng,194,67697,2865
1053,The Richest Man in Babylon,George S. Clason,4.25,1419349996,9781419349997,eng,4,78,12
1059,Shibumi,Trevanian-Gisela Stege,4.22,1400098033,9781400098033,eng,480,9001,612
1067,1776,David McCullough,4.07,0743226720,9780743226721,eng,386,158126,6034
1068,1776,Peter  Stone-Sherman Edwards,4.21,0140481397,9780140481396,eng,192,1269,30
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.60,0226014908,9780226014906,eng,284,32,5
1077,Gap Creek,Robert Morgan,3.73,1565122429,9781565122420,eng,326,282,42
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,9781416500186,eng,418,195372,7481
1083,The Good Earth,Pearl S. Buck,3.98,0671823493,9780671823498,en-US,260,54,7
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.92,0310258979,9780310258971,eng,5,26,2
1093,Purpose Driven Life,Rick Warren,3.92,0310264138,9780310264132,en-US,336,20,3
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,0060838582,9780060838584,eng,399,187311,4923
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,0141006870,9780141006871,eng,384,793,75
1103,Snow Flower and the Secret Fan,Lisa See,4.07,0812968069,9780812968064,eng,269,296789,14990
1110,The Broker,John Grisham,3.78,0385340540,9780385340540,eng,422,70174,2245
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.50,0394720245,9780394720241,eng,1344,9845,1109
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.73,0345480600,9780345480606,eng,320,27,1
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips-Michael D'Orso,3.73,0060193395,9780060193393,en-US,201,3806,275
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke-Cindy Crawford,3.63,1579546013,9781579546014,en-US,288,398,63
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,0972018417,9780972018418,eng,405,788,51
1130,The Warren Buffett Way,Robert G. Hagstrom-Bill Miller-Kenneth L. Fisher,4.12,0471743674,9780471743675,en-US,245,218,17
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles-Tom Osborne,4.05,0471430455,9780471430452,eng,432,36,1
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky-John R. Perry,3.16,0805431578,9780805431575,eng,368,25,7
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park-Denise Brunkus,3.98,0679838864,9780679838869,en-US,68,10723,591
1169,Monkey Business,Sarah Mlynowski,3.66,0373250711,9780373250714,eng,400,3250,68
1171,Liar's Poker,Michael   Lewis,4.15,0140143459,9780140143454,eng,256,22710,931
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,0802732291,9780802732293,eng,214,13,1
1191,Giada's Family Dinners,Giada De Laurentiis-Victoria Pearson,3.96,030723827X,9780307238276,eng,256,13866,73
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,1400052580,9781400052585,eng,256,38550,212
1193,Everyday Pasta,Giada De Laurentiis-Victoria Pearson,4.09,0307346587,9780307346582,eng,240,8719,54
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence-Petrina Tinslay,4.10,1400052386,9781400052387,eng,256,3586,33
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence-JoAnn Cianciulli-Bill Bettencourt-Bobby Flay,4.05,0609609971,9780609609972,eng,304,1376,16
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence-Petrina Tinslay,3.92,1400052378,9781400052370,eng,287,270,15
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,0061234001,9780061234002,eng,320,589427,12648
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt-Stephen J. Dubner,3.96,8466625127,9788466625128,spa,250,185,23
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt-Stephen J. Dubner,3.96,0061245135,9780061245138,en-US,496,94,5
1207,Freakonomics  - O Estranho Mundo da Economia,Steven D. Levitt-Stephen J. Dubner-Carlos Braga,3.96,9722334964,9789722334969,por,264,75,6
1217,Collapse,Jared Diamond,3.93,0739455354,9780739455357,eng,525,19,0
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.25,0399153594,9780399153594,eng,338,179,22
1226,Life of Pi,Yann Martel,3.90,0156030209,9780156030205,en-US,401,4242,672
1227,Vida de Pi,Yann Martel,3.90,8423335127,9788423335121,spa,323,52,8
1230,L'Histoire de Pi,Yann Martel-Nicole Martel-Emile Martel,3.90,0828808392,9780828808392,fre,448,165,24
1232,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón-Lucia Graves,4.26,0143034901,9780143034902,eng,487,306069,21008
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,0140285970,9780140285970,eng,400,101,8
1239,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.48,0316646660,9780316646666,eng,400,1,0
